Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,18721.0,Creche Municipal Maria Arminda F. Souza Aguiar,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,51500.0,51500.0
2022,16,18757.0,Creche Municipal Sempre Vida Josué,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18657.0,Creche Municipal Cantinho da Tia Dolores,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,50000.0,50000.0
2022,16,18749.0,Creche Municipal Rio Novo - Rio das Flores,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,19402.0,Creche Municipal Fallet,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,981263000129.0,CRECHE ESCOLA COMUNITARIA SITIO ALEGRE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18661.0,Creche Municipal Caracol,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,1151423000175.0,CRECHE ESCOLA SOSSEGO DA MAMAE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,97405997000100.0,OBRA SOCIAL DA CRECHE CRECHE CANTINHO FELIZ,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18782.0,Creche Municipal Vila Pinheiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,19110.0,Creche Municipal da Comunidade do Jacarezinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,10747292000184.0,ASSOCIACAO DE PAIS DA CRECHE TIA ALICE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18779.0,Creche Municipal Trinta e Um de Outubro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,50000.0,50000.0
2022,16,19116.0,Creche Municipal Sebastião Bernardes de Souza Prata,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18777.0,Creche Municipal Tia Tereza,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18776.0,Creche Municipal Tia Ruth Costa dos Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18773.0,Creche Municipal Tia Malu,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18626.0,Creche Municipal Otávio Henrique de Oliveira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18627.0,Creche Municipal Maria Vieira Bazani,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,5052032000154.0,ORGANIZACAO CRECHE ARTE TIO JOAO,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18639.0,Creche Municipal Amiguinhos da Vila Sapê,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,3952446000104.0,CRECHE PINGUINHO DE GENTE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18644.0,Creche Municipal Benedita Siqueira Lopes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18645.0,Creche Municipal Betinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,41950.0,Creche Municipal Augusto de Carvalho Torres Filho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,42106799000145.0,CRECHE LAR CANTINHO FELIZ,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18686.0,Creche Municipal Sempre Vida Nise da Silveira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,31415219000185.0,CRECHE COMUNITARIA JARDIM SANTA CRUZ,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18684.0,Creche Municipal Emília Joana da Fonseca Marques,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,39771.0,Creche Muncipal Tia Sonia Crispiniano,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18725.0,Creche Municipal Marlene da Silva Cardoso,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,50000.0,50000.0
2022,16,29240504000160.0,CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18676.0,Creche Municipal Dina Sfat,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,39099.0,Creche Municipal Tia Auta,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,30871404000111.0,CRECHE GUADALUPE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18682.0,Creche Municipal Edson Luiz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18693.0,Creche Municipal Germinio de Souza Estrela,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,31417686000144.0,CRECHE ESCOLA COMUNITARIA JARDIM SONHAR CONCEICAO,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,50000.0,50000.0
2022,16,18719.0,Creche Municipal Margarida Gabinal,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18671.0,Creche Municipal Criança do Futuro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18729.0,Creche Municipal Mussum - O Trapalhão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",50000.0,50000.0
2022,16,18781.0,Creche Municipal Menino Maluquinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",49900.0,49900.0
2022,16,18744.0,Creche Municipal Professor Paulo Freire,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",49700.0,49700.0
2022,16,39103.0,Creche Municipal Renascer,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,49610.31,49610.31
2022,16,18622.0,Creche Municipal Tempo de Aprender,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",49500.0,49500.0
2022,16,6926654000127.0,CRECHE ESCOLA COMUNITARIA MAE SOCIAL,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,49400.0,49400.0
2022,16,18710.0,Creche Municipal Luís Carlos de Oliveira Câmara,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",49400.0,49400.0
2022,16,18623.0,Creche Municipal Morro da Paz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",49000.0,49000.0
2022,16,18670.0,Creche Municipal Coração de Geneve,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",49000.0,49000.0
2022,16,5331629000138.0,CRECHE ESCOLA COMUNITARIA TIO PATINHAS,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,48750.0,48750.0
2022,16,32154197000100.0,CRECHE COMUNITARIA DOIS IRMAOS,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,48750.0,48750.0
2022,16,30122758000163.0,GRUPO COMUNITARIO CRECHE BERCARIO NOVA JERUSALEM,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,48750.0,48750.0
2022,16,18710.0,Creche Municipal Luís Carlos de Oliveira Câmara,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,48600.0,48600.0
2022,16,18660.0,Creche Municipal Cantinho Feliz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",47938.38,47938.38
2022,16,18666.0,Creche Municipal Chico Bento,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,47500.0,47500.0
2022,16,18649.0,Creche Municipal Sempre Vida Santo Antônio de Pádua,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",46000.0,46000.0
2022,16,73791337000138.0,GRUPO COMUNITARIO CRECHE ESCOLA TIA MAURA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,45500.0,45500.0
2022,16,40095.0,Creche Municipal Arara Azul,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18668.0,Creche Municipal Clemente Ferreira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18691.0,Creche Municipal Francisco Alves,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,39106.0,Creche Municipal Sonho Infantil,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,42000.0,Creche Municipal Estácio de Sá,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,38911.0,Creche Municipal Aldeia dos Curumins,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,39107.0,Creche Municipal George Savalla Gomes - Palhaço Carequinha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,41951.0,Creche Municipal Campos da Paz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18705.0,Creche Municipal José Marinho de Oliveira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,17903.0,Creche Municipal Ladeira dos Funcionários,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,38212.0,Creche Municipal Vasquinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18791.0,Creche Municipal Homero José dos Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,38707.0,Creche Municipal Arco-Íris,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18786.0,Creche Municipal Vovó Lucíola,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18687.0,Creche Municipal Espaço Livre da Criança,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,41790.0,Creche Municipal Brincadeiras de Criança,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18650.0,Creche Municipal Adalberto Ismael de Souza,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18759.0,Creche Municipal Sempre Vida P. Conquista,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18651.0,Creche Municipal Deputado Luiz Eduardo de Magalhães,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18683.0,Creche Municipal Eduardo Moreira dos Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18763.0,Creche Municipal Senninha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18648.0,Creche Municipal Virgínia Lemos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18677.0,Creche Municipal Direitos Humanos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,39772.0,Creche Municipal Tia Dora,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18750.0,Creche Municipal Samora Machel,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18731.0,Creche Municipal Nação Mangueirense,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18641.0,Creche Municipal Ana Maria da Cruz Silva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",45000.0,45000.0
2022,16,18746.0,Creche Municipal Rachel Leite Dias,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,42826.96,42826.96
2022,16,18716.0,Creche Municipal Mané Garrincha II,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",42000.0,42000.0
2022,16,18675.0,Creche Municipal Dente de Leite,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",42000.0,42000.0
2022,16,18629.0,Creche Municipal Casa de Realengo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",42000.0,42000.0
2022,16,18661.0,Creche Municipal Caracol,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,40000.0,40000.0
2022,16,18785.0,Creche Municipal Vitorino Freire,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,49172.0,Creche Municipal Elizabeth Tavares de Souza - Betinha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,18643.0,Creche Municipal Barbosa Lima Sobrinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,18760.0,Creche Municipal Sempre Vida Palmeirinha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,18787.0,Creche Municipal Vovó Maria Joana,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,19122.0,Creche Municipal Vovó Benta,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,18655.0,Creche Municipal Raio de Sol,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",40000.0,40000.0
2022,16,39751.0,Creche Municipal Raul Cortez,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18641.0,Creche Municipal Ana Maria da Cruz Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,35000.0,35000.0
2022,16,39742.0,Creche Municipal Padre Valter da Costa Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,17896.0,Creche Municipal Alegria de Nova Cidade,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,17904.0,Creche Municipal Sempre Vida Elza Rabelo de Andrade,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,39750.0,Creche Municipal Emilio Ibrahim Lázaro Jubram Dib,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,17895.0,Creche Municipal Vitória da Paz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,19397.0,Creche Municipal Zélia Chauke Curi,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,39752.0,Creche Municipal Esperança da Vila São Jorge,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,19193.0,Creche Municipal Professora Flora Santina Ferrari Braz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18703.0,Creche Municipal Jardim Monte Santo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18685.0,Creche Municipal Engenho da Rainha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,35000.0,35000.0
2022,16,18665.0,Creche Municipal Chave do Tamanho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,35000.0,35000.0
2022,16,18674.0,Creche Municipal Daniela Perez,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,35000.0,35000.0
2022,16,18724.0,Creche Municipal Mário Lombardi,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18631.0,Creche Municipal Sempre Vida Professora Eugenia Maria Veloso Marchese,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18766.0,Creche Municipal Sonho Feliz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18688.0,Creche Municipal Esperança do Amanhã,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,18630.0,Creche Municipal Vera Pacheco Jordão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",35000.0,35000.0
2022,16,30126791000161.0,CRECHE PRE ESCOLA COM DO 199 PINGO GENTE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,32500.0,32500.0
2022,16,23126423000158.0,CONSELHO ESCOLA COMUNIDADE DA CRECHE MUNICIPAL VILAPROGRESSO,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,32360.0,32360.0
2022,16,17892.0,Creche Municipal Sonho de Criança,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18709.0,Creche Municipal Leuza Marins Novaes S. Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,19121.0,Creche Municipal Pedrinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,40096.0,Creche Municipal Meriluce de Oliveira Müller,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18754.0,Creche Municipal Sementinha do Amor,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18761.0,Creche Municipal Sempre Vida Parque de Santa Cruz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18768.0,Creche Municipal Sempre Vida Colônia dos Pescadores,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18672.0,Creche Municipal Criança Feliz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18789.0,Creche Municipal Zacarias - O Trapalhão,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,19120.0,Creche Municipal Narizinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,19190.0,Creche Municipal Estrela Dalva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18689.0,Creche Municipal Sempre Vida Estrela do Alagado,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,19192.0,Creche Municipal Irinéa dos Santos Paiva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,19395.0,Creche Municipal Tia Hilda Macedo,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
