Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,22212251000172.0,CRECHE E PRE ESCOLA NOVA JERUSALEM,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",3722183.4699999997,3722183.4699999997
2022,16,4421158000196.0,SOCIEDADE DOS REUNIDOS PELO BEM ESTAR SOCIAL,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",3686362.33,3686362.33
2022,16,92369000171.0,NETCENTER INFORMATICA LTDA.,LICENCIAMENTO DE SOFTWARES,3675266.46,3675266.46
2022,16,1600.0,Secretaria Municipal de Educação,"GRATIFICACAO ADICIONAL POR QUALIFICACAO, INSTITUIDA PELA LEI N 6739/2020",3640138.07,3640138.07
2022,16,10568281000137.0,COOPERATIVA DOS TRABALHADORES DA REFORMA AGRARIA TERRA LIVRELTDA,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA",3638266.05,3638266.05
2023,16,10687537000125.0,JB ALIMENTACAO E SERVICOS LTDA ME,"SERVICOS DE LIMPEZA, CONSERVACAO, HIGIENE E COPA POR PESSOA JURIDICA",3587380.0,989111.75
2022,16,1307356000135.0,CEC E M FRANCIS HIME,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,3578276.0,3578276.0
2022,16,29979036000140.0,INSS  INSTITUTO NACIONAL DO SEGURO SOCIAL,INSTITUTO NACIONAL DE SEGURIDADE SOCIAL - INSS,3573227.77,3489964.54
2023,16,29979036000140.0,INSS  INSTITUTO NACIONAL DO SEGURO SOCIAL,INSTITUTO NACIONAL DE SEGURIDADE SOCIAL - INSS,3569261.0,1019339.46
2022,16,33638388000100.0,INSTITUTO PROTETOR DOS POBRES E CRIANCAS - ABRIGO MARIA IMACULADA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",3547873.43,3547873.43
2022,16,18284407000153.0,CENTRO BRASILEIRO DE PESQUISA EM AVALIACAO E SELECAO E DE PROMOCAO DE EVENTOS,SERVICOS DE RECRUTAMENTO E SELECAO POR PESSOA JURIDICA,3500000.0,3451000.0
2022,16,9042991000140.0,TRANSPORTADORA RENNAN LTDA,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",3484234.69,3484234.69
2022,16,1600.0,Secretaria Municipal de Educação,GRATIFICACAO DE ADICIONAL DE QUALIFICACAO - INSTITUIDA PELA LEI N 5623/2013,3310046.52,3310046.52
2023,16,46572804000166.0,ASSOCIACAO EDUCACIONAL MARIA M DE APOIO A CIDADANIA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",3286350.0,1247763.3
2022,16,7501534000140.0,CRECHE E ESCOLA COMUNITARIA GENTE INOCENTE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",3091287.3200000003,3091287.3200000003
2022,16,61418141000113.0,INDUSTRIA GRAFICA BRASILEIRA LTDA,SERVICOS GRAFICOS EM GERAL POR PESSOA JURIDICA,3084719.2499999995,3084719.2499999995
2022,16,31417678000106.0,ESCOLA COMUNITARIA SEMENTES DO AMANHA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",3032614.0,3032614.0
2023,16,1920177000179.0,COMERCIAL MILANO BRASIL LTDA,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",3007662.65,657296.49
2023,16,27459612000101.0,CENTRO CULTURAL EDUCAR,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2999815.0,1960140.0
2022,16,10747292000184.0,ASSOCIACAO DE PAIS DA CRECHE TIA ALICE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2973740.78,2973740.78
2023,16,28148778000161.0,MASSIMO OBRAS E SERVICOS EIRELI,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",2908965.96,0.0
2022,16,68696962000160.0,INSTITUTO MISSIONARIO COMUNHAO E PARTICIPACAO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2905822.9,2905822.9
2022,16,16865493000162.0,AGRO VERDE COOPERATIVA DE PRODUTORES RURAIS LTDA,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",2893781.68,2893781.68
2023,16,23902149000161.0,ABRE CONSTRUCOES LTDA,"AMPLIACAO, RECONSTRUCAO E REFORMAS",2875854.24,0.0
2022,16,3139962000114.0,UNIAO ESPORTIVA VILA OLIMPICA DA MARE UEVOM,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS AO ESPORTE, PRESTADOS POR OS",2852895.26,2852895.26
2023,16,17271547000124.0,ASSOCIACAO CRECHE ESPERANCA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2850510.0,1186221.12
2022,16,6080771000112.0,CENTRO DE INTEGRACAO SOCIAL ISABEL MARIA DE NOVA SEPETIBA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2833802.7,2833802.7
2022,16,24574383003357.0,SAMSUNG SDS LATIN AMERICA TECNOLOGIA E LOGISTICA LTDA,"MAQUINAS E EQUIPAMENTOS DE RADIO, TELECOMUNICACOES,GRAVACAO,REPRODUCAO DE SOM E/OU IMAGEM",2831240.1,2831240.1
2023,16,72381189001001.0,DELL COMPUTADORES DO BRASIL LTDA,MAQUINAS E EQUIPAMENTOS DE INFORMATICA E TELEPROCESSAMENTO,2820440.0,0.0
2023,16,7432517000107.0,SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA,OUTSOURCING DE IMPRESSAO,2807921.44,1499907.15
2022,16,30248992000131.0,COOPERATIVA DE AGRICULTORES E AGRICULTORAS FAMILIAR DO RIO PARDO,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",2796720.4899999998,2796720.4899999998
2022,16,4500463000173.0,CEC DA E.M.04.10.001 EMA NEGRO DE LIMA,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,2792046.0,2792046.0
2022,16,31421019000135.0,ESCOLA COMUNITARIA JARDIM ARCO IRIS,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2778397.69,2778397.69
2023,16,517666000111.0,RIOSOLIDARIO OBRA SOCIAL DO RIO DE JANEIRO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2722664.0300000003,1584310.0
2023,16,42696744000132.0,CRECHE E PRE ESCOLA MARIA MANUELA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2702700.0,1290575.0
2022,16,32305500000128.0,TOP RIO VIAGENS E TURISMO LTDA,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",2695609.26,2695609.26
2023,16,42310775000103.0,AGUAS DO RIO 1 SPE S.A.,SERVICOS DE AGUA E ESGOTO,2667970.96,1660695.81
2023,16,42454330000105.0,COMISSARIA AEREA RIO DE JANEIRO LTDA.,SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL,2654812.87,2654812.86
2022,16,4396217000113.0,CENTRO EDUCACIONAL JOEL MARIO - CASA DE JOEL,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2629502.66,2629502.66
2022,16,30307631000119.0,CONSTRUTORA ENTRE OS RIOS LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",2607983.34,2607983.34
2022,16,33760398000113.0,EDUCANDARIO SOCIAL LAR DE FREI LUIZ,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2565456.96,2565456.96
2022,16,4673783000125.0,FIOS DA TERRA EDUCACAO E CULTURA AMBIENTE E ENERGIA TRABALHOE PARTICIPACAO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2562502.0,2562502.0
2022,16,39489776000152.0,CRECHE COMUNITARIA GENIO DO FUTURO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2549474.99,2549474.99
2022,16,1112137000109.0,COOPERATIVA DOS TRABALHADORES ASSENTADOS DA REGIAO DE PORTOALEGRE,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",2536196.7600000002,2536196.7600000002
2022,16,8947037000133.0,BASE MONTAGENS E SERVICOS PROMOCIONAIS LTDA EPP,"SERVICOS PARA FINS EDUCATIVOS, CULTURAIS E SOCIAIS, INCLUSIVE DIVULGACAO",2500000.0,2500000.0
2022,16,20515983000106.0,TOP MIX COMERCIO E SERVICOS EIRELI EPP,"MATERIAIS PARA LIMPEZA, E HIGIENE",2485496.52,2485496.52
2022,16,35857698000140.0,ASSOCIACAO HOUSE BABY,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2483325.0,2483325.0
2022,16,40130857000140.0,INSTITUTO MARIANO EDUQUE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2473250.0,2473250.0
2022,16,24728467000110.0,N S KARYDI EIRELI,"MATERIAIS DE VESTUARIO,UNIFORMES,FARDAMENTOS, TECIDOS E AVIAMENTOS",2462676.75,1116040.75
2023,16,32305500000128.0,TOP RIO VIAGENS E TURISMO LTDA,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",2448865.59,1096000.0
2023,16,33955436000193.0,ZIT GRAFICA E EDITORA LTDA,SERVICOS ADMINISTRATIVOS TECNICOS CIENTIFICOSE DE PESQUISA DE CARATER EVENTUAL,2434900.14,256746.39
2022,16,2539959000125.0,ESPACO CIDADANIA E OPORTUNIDADES SOCIAIS - ECOS,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS AO ESPORTE, PRESTADOS POR OS",2432825.6999999997,2432825.6999999997
2023,16,40432544000147.0,CLARO S A,SERVICOS DE COMUNICACAO DE DADOS,2431103.63,529609.17
2022,16,35585479000150.0,CENTRO SOCIAL DE DESENVOLVIMENTO INFANTIL TIA NEIDE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2425150.0,2425150.0
2022,16,12875189000145.0,INSTITUTO BEZALEL PROJETO SOCIAL,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2424539.01,2424539.01
2022,16,72223829000164.0,UNIAO DAS ASSOCIACOES E COOPERATIVAS USUARIAS DO PAVILHAO 30,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",2372433.4699999997,2372433.4699999997
2022,16,24144182000132.0,MASSADA CONSTRUCAO MANUTENCAO SERVICOS EIRELI,"AMPLIACAO, RECONSTRUCAO E REFORMAS",2368999.94,2368996.9899999998
2022,16,915799000146.0,TRAEL CONSTRUCAO SERVICOS E EQUIPAMENTOS LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",2330950.38,2021249.0899999999
2023,16,40326381000118.0,SOLAMARIS DO RIO FORNECEDORA DE FRUTAS E LEGUMES LTDA.,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA",2328085.34,1022072.79
2023,16,2539959000125.0,ESPACO CIDADANIA E OPORTUNIDADES SOCIAIS - ECOS,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS AO ESPORTE, PRESTADOS POR OS",2308827.17,1536913.06
2022,16,1870480000104.0,CEC DA EM 09 018 001 ALBA CANIZ. DO NASCIMENTO,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,2300999.0,2300999.0
2022,16,92873413000441.0,ASSOCIACAO FILHAS DE SANTA MARIA DA PROVIDENCIA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2298890.05,2298890.05
2023,16,8892409000171.0,CEM CRECHE ESCOLA MACHADO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2289711.67,819650.0
2022,16,40432544000147.0,CLARO S A,LICENCIAMENTO DE SOFTWARES,2282500.0,2282500.0
2022,16,25159672000175.0,ARTHEO SERVICOS TECNICOS LTDA,"AMPLIACAO, RECONSTRUCAO E REFORMAS",2274975.6399999997,2274975.6
2023,16,15583839000177.0,PELT PROJETOS E CONSTRUCOES LTDA,"AMPLIACAO, RECONSTRUCAO E REFORMAS",2264912.17,0.0
2023,16,9042991000140.0,TRANSPORTADORA RENNAN LTDA,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",2259435.33,1037049.29
2023,16,21195755000169.0,MEC UNIVERSIDADE FEDERAL DE JUIZ DE FORA,SERVICOS DE RECRUTAMENTO E SELECAO POR PESSOA JURIDICA,2252200.0,1492636.62
2022,16,3117803000119.0,WALKAM CLIMATIZACAO LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",2248670.1,2248670.1
2022,16,1847138000193.0,CEC DA ESCOLA MUNICIPAL 05 14 001 DESEMBARG. MONTENEGRO,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,2248217.0,2248217.0
2023,16,3117803000119.0,WALKAM CLIMATIZACAO LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",2211706.41,739288.8
2023,16,3858331000155.0,PLURAL INDUSTRIA GRAFICA LTDA,SERVICOS GRAFICOS EM GERAL POR PESSOA JURIDICA,2206200.0,972611.36
2022,16,1084661000105.0,BREEZE COMERCIO E MANUTENCAO DE EQUIPAMENTOS LTDA,"SERVS.DE REPARO, ADAPTACAO,CONSERV.RESTAURACAO E INSTALACAO DE SISTEMA DE REFRIGERACAO",2201920.34,2201920.34
2023,16,92873413000441.0,ASSOCIACAO FILHAS DE SANTA MARIA DA PROVIDENCIA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2200670.64,773629.95
2023,16,915799000146.0,TRAEL CONSTRUCAO SERVICOS E EQUIPAMENTOS LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",2186086.58,321535.26
2022,16,40432544000147.0,CLARO S A,SERVICOS DE COMUNICACAO DE DADOS,2178658.34,2178608.34
2022,16,1176444000145.0,CEC DA EM 0817008 FREI VICENTE DO SALVADOR,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,2175182.0,2175182.0
2023,16,40494483000142.0,INFINITY MULTISERVICOS LTDA,"SERVICOS DE LIMPEZA, CONSERVACAO, HIGIENE E COPA POR PESSOA JURIDICA",2171532.0,1163530.5300000003
2022,16,29527413000100.0,FUNDACAO ROBERTO MARINHO,TREINAMENTO DE PESSOAL POR PESSOA JURIDICA,2148233.1,2148233.1
2022,16,68789585000104.0,ASSOCIACAO DE MORADORES UNIAO DAS BASES DE URUCANIA E ADJACENCIAS - AMUBUA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2091008.0,2091008.0
2022,16,8632125000146.0,INTEREVENTOS COMUNICACAO EIRELI,"SERVICOS PARA FINS EDUCATIVOS, CULTURAIS E SOCIAIS, INCLUSIVE DIVULGACAO",2085966.1199999999,2085966.1199999999
2022,16,26095792000119.0,ASSOCIACAO CHALE SEMENTINHAS,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2085172.6800000002,2085172.6800000002
2022,16,33352394000104.0,CEDAE  CIA ESTADUAL DE AGUAS E ESGOTO,SERVICOS DE AGUA E ESGOTO,2081479.19,0.0
2022,16,4652791000195.0,TRANSPORTADORA FRISCH LTDA.,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",2078290.58,2078290.58
2023,16,22212251000172.0,CRECHE E PRE ESCOLA NOVA JERUSALEM,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",2067202.08,1114686.68
2023,16,11239018000167.0,GUARDA MUNICIPAL DA CIDADE DO RIO DE JANEIRO GM RIO,SERVICOS DE VIGILANCIA E POLICIAMENTO,2000226.93,2000226.93
2022,16,1637176000111.0,COLISEU INDUSTRIA E COMERCIO LTDA,"MATERIAIS DE VESTUARIO,UNIFORMES,FARDAMENTOS, TECIDOS E AVIAMENTOS",1999968.75,1999968.75
2022,16,97405997000100.0,OBRA SOCIAL DA CRECHE CRECHE CANTINHO FELIZ,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1992720.0,1992720.0
2022,16,1126558000180.0,CEC DA EM0622001 GUILHERME TELL,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,1989383.0,1989383.0
2022,16,40217234000100.0,SIBELLY TRANSPORTES LTDA,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",1978706.8199999998,1978706.8199999998
2022,16,4128491000101.0,IRMAOS HADDAD CONSTRUTORA EIRELI,"AMPLIACAO, RECONSTRUCAO E REFORMAS",1978335.58,1956047.96
2023,16,768165000108.0,HB MULTISERVICOS LTDA,"SERVICOS DE LIMPEZA, CONSERVACAO, HIGIENE E COPA POR PESSOA JURIDICA",1976474.89,796312.51
2023,16,7501534000140.0,CRECHE E ESCOLA COMUNITARIA GENTE INOCENTE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1967918.3399999999,916543.34
2022,16,3858331000155.0,PLURAL INDUSTRIA GRAFICA LTDA,SERVICOS GRAFICOS EM GERAL POR PESSOA JURIDICA,1964829.89,1964829.89
2022,16,40130229000165.0,CRECHE ESCOLA COMUNITARIA MALLETZINHO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1945904.98,1945904.98
2022,16,31415680000138.0,ASSOCIACAO DAS DONAS DE CASA DA ESTRADA DA PEDRA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1940789.0,1940789.0
2023,16,3589880000171.0,CONSTRUTORA WV LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",1929505.58,583010.54
2023,16,73306300000177.0,CRECHE CASULO AGOSTINHO,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1927748.3399999999,1157173.34
2022,16,33938119000240.0,CEG COMPANHIA ESTADUAL DE GAS,FORNECIMENTO DE GAS,1925901.7,1912216.06
2022,16,31848674000174.0,ASSOCIACAO DOS PRODUTORES FAMILIARES DE SANTA RITA E REGIAO,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",1915660.04,1915660.04
2022,16,29240041000137.0,ASSOCIACAO DE MORADORES E AMIGOS DO PARQUE ESTORIL,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1905224.0,1905224.0
2022,16,28148778000161.0,MASSIMO OBRAS E SERVICOS EIRELI,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",1895958.96,1710461.81
2022,16,981263000129.0,CRECHE ESCOLA COMUNITARIA SITIO ALEGRE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1894302.0,1894302.0
2022,16,29240504000160.0,CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1890030.0,1890030.0
2022,16,1600.0,Secretaria Municipal de Educação,GRATIF. PES. DO MAGIST. POR ATIV. EM LOCAIS INOSPITOS/DIFICIL ACESSO NO EXERC. DUP. REG.,1875624.82,1875624.82
2022,16,1149568000131.0,CRECHE ESCOLA MIMI,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1870320.0,1870320.0
2023,16,33709171000143.0,CRUZADA DO MENOR,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1867026.67,1187594.21
2022,16,7053540000182.0,INSTITUTO RIO ESPORTE E LAZER,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS AO ESPORTE, PRESTADOS POR OS",1854833.4,1854833.4
2022,16,2034629000188.0,COMITE DE ATENDIMENTO AO ADOLESCENTE CAAD,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1829572.0,1829572.0
2023,16,20548612000120.0,A M ABS EIRELI,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",1820662.36,482208.65
2023,16,5951758000129.0,SINGULAR GESTAO DE SERVICOS LTDA,"SERVICOS DE LIMPEZA, CONSERVACAO, HIGIENE E COPA POR PESSOA JURIDICA",1810184.32,1810184.32
2023,16,864212000117.0,ATIVA MANUTENCAO E CONSTRUCAO LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",1803378.04,135879.48
2023,16,28148778000161.0,MASSIMO OBRAS E SERVICOS EIRELI,"AMPLIACAO, RECONSTRUCAO E REFORMAS",1796191.36,0.0
2022,16,1597132000105.0,LBS DO BRASIL LTDA,MOVEIS ESCOLARES E DIDATICOS,1789400.0,1789400.0
2023,16,25159672000175.0,ARTHEO SERVICOS TECNICOS LTDA,"AMPLIACAO, RECONSTRUCAO E REFORMAS",1786791.14,528611.51
2022,16,33766999000133.0,SOCIEDADE DE ENSINO TEREZA CRISTINA SETC,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1768670.0,1768670.0
2022,16,76535764000143.0,OI SA  EM RECUPERACAO JUDICIAL,SERVICOS DE COMUNICACAO DE DADOS,1739140.81,1737670.45
2022,16,4447582000100.0,ACAO COMUNITARIA PRO FAVELA DOUTOR MARCELLO CANDIA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1733014.0,1733014.0
2022,16,28672996000605.0,COOPERATIVA AGROPECUARIA DE BARRA MANSA LTDA,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA",1732953.76,1732953.76
2022,16,42103333000196.0,CASA SAO ROQUE,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1732372.0,1732372.0
2022,16,33952136000150.0,ASSOCIACAO SERVAS DOS POBRES,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1730232.0,1730232.0
2023,16,4421158000196.0,SOCIEDADE DOS REUNIDOS PELO BEM ESTAR SOCIAL,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1725880.0,843245.0
2023,16,21537704000178.0,ATTACK EMPREENDIMENTOS E INCORPORADORA LTDA,"AMPLIACAO, RECONSTRUCAO E REFORMAS",1712047.27,0.0
2022,16,23900647000175.0,APEC SOLUCOES E SERVICOS LTDA.,"AMPLIACAO, RECONSTRUCAO E REFORMAS",1711832.85,1619900.78
2022,16,35353173000178.0,INSTITUTO T&P CONQUISTA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1690000.0,1690000.0
2022,16,73368086000183.0,COOPERATIVA AGROINDUSTRIAL DE PRODUCAO E COMERCIALIZACAO CONQUISTA,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",1680898.95,1654750.2
2023,16,35455216000126.0,CENTRO CULTURAL MONTESSORI,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1669915.0,1049090.0
2023,16,76535764000143.0,OI SA  EM RECUPERACAO JUDICIAL,SERVICOS DE COMUNICACAO DE DADOS,1665525.33,334392.0
2022,16,20548612000120.0,A M ABS EIRELI,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",1662789.99,1662789.69
2022,16,33938119000169.0,CEG  COMPANHIA ESTADUAL DE GAS DO RIO DE JANEIRO,FORNECIMENTO DE GAS,1641575.6,1640719.14
2022,16,35455216000398.0,CENTRO CULTURAL MONTESSORI,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1640925.0,1640925.0
2022,16,33904020000146.0,CASA DA CRIANCA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",1631036.0,1631036.0
2022,16,72182132000192.0,FUNDACAO PLANETARIO DA CIDADE DO RIO DE JANEIRO,"SERVICOS PARA FINS EDUCATIVOS, CULTURAIS E SOCIAIS, INCLUSIVE DIVULGACAO",1622300.43,1622300.43
